# Logger type: CL2000
# HW rev: 8.2x
# FW rev: 5.86
# Logger ID: id0001
# Session No.: 8
# Split No.: 1
# Time: 20240731T111541
# Value separator: ";"
# Time format: 4
# Time separator: ""
# Time separator ms: ""
# Date separator: ""
# Time and date separator: "T"
# Bit-rate: 500000
# Silent mode: false
# Cyclic mode: false
Timestamp;Type;ID;Data
31T111543023;0;e9;46f8ffff00289d1c
31T111543044;0;e9;00f9ffff00289d30
31T111543063;0;e9;e4faffff002a9d30
31T111543083;0;e9;a1fbffff00289d1c
31T111543096;0;79b;02410dcccccccccc
31T111543096;0;7ac;02410dcccccccccc
31T111543101;0;78b;037f011100000000
31T111543101;0;7aa;037f0111cccccccc
31T111543103;0;e9;2ffcffff00289d1c
31T111543107;0;7a8;037f0111ffffffff
31T111543116;0;79c;037f0178cccccccc
31T111543117;0;78a;037f0178cccccccc
31T111543117;0;789;037f0178cccccccc
31T111543117;0;7af;037f0178cccccccc
31T111543123;0;e9;71fdffff002a9d1c
31T111543126;0;79e;037f0178cccccccc
31T111543144;0;e9;9cfeffff00269d1c
31T111543163;0;e9;8ff0ffff00289d30
31T111543183;0;e9;caf1ffff002a9d1c
31T111543203;0;e9;2df2ffff002a9d1c
31T111543223;0;e9;70f3ffff002a9d1c
31T111543244;0;e9;fef4ffff002a9d1c
31T111543263;0;e9;a3f5ffff002a9d1c
31T111543283;0;e9;4ef6ffff00269d1c
31T111543303;0;e9;1af7ffff00289d1c
31T111543323;0;e9;40f8ffff002c9d1c
31T111543344;0;e9;18f9ffff002a9d1c
31T111543363;0;e9;fcfaffff00289d1c
31T111543383;0;e9;a2fbffff002a9d1c
31T111543402;0;e9;2cfcffff002a9d1c
31T111543423;0;e9;72fdffff00289d1c
31T111543443;0;e9;93feffff002c9d1c
31T111543463;0;e9;94f0ffff00289d1c
31T111543482;0;e9;c9f1ffff00289d1c
31T111543495;0;79b;02410fcccccccccc
31T111543496;0;7ac;02410fcccccccccc
31T111543501;0;78b;037f011100000000
31T111543502;0;7aa;037f0111cccccccc
31T111543503;0;e9;2df2ffff002a9d1c
31T111543507;0;7a8;037f0111ffffffff
31T111543516;0;79c;037f0178cccccccc
31T111543517;0;78a;037f0178cccccccc
31T111543517;0;789;037f0178cccccccc
31T111543517;0;79e;037f0178cccccccc
31T111543517;0;7af;037f0178cccccccc
31T111543523;0;e9;70f3ffff002a9d1c
31T111543543;0;e9;e5f4ffff002a9d30
31T111543563;0;e9;bbf5ffff00289d30
31T111543583;0;e9;44f6ffff002a9d1c
31T111543603;0;e9;1af7ffff00289d1c
31T111543623;0;e9;46f8ffff00289d1c
31T111543643;0;e9;18f9ffff002a9d1c
31T111543663;0;e9;e7faffff00289d30
31T111543682;0;e9;b0fbffff00249d30
31T111543703;0;e9;2ffcffff00289d1c
31T111543723;0;e9;71fdffff002a9d1c
31T111543743;0;e9;96feffff002a9d1c
31T111543763;0;e9;97f0ffff002a9d1c
31T111543783;0;e9;caf1ffff002a9d1c
31T111543803;0;e9;2df2ffff002a9d1c
31T111543823;0;e9;76f3ffff002e9d1c
31T111543843;0;e9;f8f4ffff002e9d1c
31T111543863;0;e9;bef5ffff002e9d30
31T111543883;0;e9;41f6ffff002c9d1c
31T111543896;0;79b;024110cccccccccc
31T111543896;0;7ac;024110cccccccccc
31T111543900;0;78b;037f011100000000
31T111543903;0;e9;0df7ffff00329d1c
31T111543906;0;7aa;037f0111cccccccc
31T111543907;0;7a8;037f0111ffffffff
31T111543916;0;789;037f0178cccccccc
31T111543923;0;e9;43f8ffff002e9d1c
31T111543926;0;79c;037f0178cccccccc
31T111543927;0;78a;037f0178cccccccc
31T111543927;0;79e;037f0178cccccccc
31T111543927;0;7af;037f0178cccccccc
31T111543943;0;e9;b8f9ffff002e9d12
31T111543963;0;e9;ebfaffff00329d1c
31T111543982;0;e9;a8fbffff00349d30
31T111544003;0;e9;3dfcffff00349d1c
31T111544023;0;e9;63fdffff00369d1c
31T111544043;0;e9;8dfeffff00389d1c
31T111544063;0;e9;29f0ffff003a9d12
31T111544083;0;e9;d2f1ffff003a9d1c
31T111544103;0;e9;35f2ffff003a9d1c
31T111544123;0;e9;68f3ffff003a9d1c
31T111544144;0;e9;a2f4ffff00429d1c
31T111544163;0;e9;fff5ffff00429d1c
31T111544182;0;e9;5af6ffff003e9d1c
31T111544203;0;e9;a1f7ffff003e9d12
31T111544223;0;e9;1af8ffff00409d1c
31T111544243;0;e9;a0f9ffff003e9d12
31T111544263;0;e9;a0faffff00409d1c
31T111544283;0;e9;fdfbffff00409d1c
31T111544296;0;79b;024111cccccccccc
31T111544296;0;7ac;024111cccccccccc
31T111544300;0;78b;037f011100000000
31T111544303;0;e9;d5fcffff00409d12
31T111544307;0;7a8;037f0111ffffffff
31T111544307;0;7aa;037f0111cccccccc
31T111544316;0;79c;037f0178cccccccc
31T111544317;0;78a;037f0178cccccccc
31T111544317;0;79e;037f0178cccccccc
31T111544317;0;7af;037f0178cccccccc
31T111544323;0;e9;2efdffff00409d1c
31T111544326;0;789;037f0178cccccccc
31T111544343;0;e9;cafeffff00429d1c
31T111544363;0;e9;cbf0ffff00429d1c
31T111544382;0;e9;95f1ffff00409d1c
31T111544403;0;e9;72f2ffff00409d1c
31T111544423;0;e9;2cf3ffff00429d1c
31T111544443;0;e9;a2f4ffff00429d1c
31T111544463;0;e9;fcf5ffff00409d1c
31T111544482;0;e9;18f6ffff00429d1c
31T111544503;0;e9;45f7ffff00429d1c
31T111544523;0;e9;19f8ffff00429d1c
31T111544544;0;e9;41f9ffff00449d1c
31T111544563;0;e9;a0faffff00409d1c
31T111544583;0;e9;e5fbffff00429d30
31T111544603;0;e9;75fcffff00449d1c
31T111544623;0;e9;2dfdffff00429d1c
31T111544643;0;e9;8bfeffff003c9d1c
31T111544663;0;e9;89f0ffff003e9d1c
31T111544682;0;e9;95f1ffff00409d1c
31T111544695;0;79b;02412fcccccccccc
31T111544696;0;7ac;02412fcccccccccc
31T111544699;0;78b;037f011100000000
31T111544703;0;e9;35f2ffff003a9d1c
31T111544703;0;7aa;037f0111cccccccc
31T111544707;0;7a8;037f0111ffffffff
31T111544716;0;79c;037f0178cccccccc
31T111544717;0;78a;037f0178cccccccc
31T111544717;0;789;037f0178cccccccc
31T111544717;0;79e;037f0178cccccccc
31T111544717;0;7af;037f0178cccccccc
31T111544723;0;e9;68f3ffff003a9d1c
31T111544743;0;e9;e6f4ffff003a9d1c
31T111544763;0;e9;bef5ffff003c9d1c
31T111544783;0;e9;56f6ffff00369d1c
31T111544803;0;e9;01f7ffff003a9d1c
31T111544823;0;e9;5bf8ffff003e9d1c
31T111544843;0;e9;44f9ffff00429d1c
31T111544863;0;e9;bdfaffff00449d30
31T111544883;0;e9;f1fbffff00489d1c
31T111544903;0;e9;76fcffff00469d1c
31T111544923;0;e9;28fdffff00449d1c
31T111544944;0;e9;cffeffff00449d1c
31T111544963;0;e9;cbf0ffff00429d1c
31T111544983;0;e9;95f1ffff00409d1c
31T111545003;0;e9;72f2ffff00409d1c
31T111545023;0;e9;6df3ffff003c9d1c
31T111545044;0;e9;e5f4ffff00389d1c
31T111545063;0;e9;bbf5ffff003a9d1c
31T111545083;0;e9;5ff6ffff00389d1c
31T111545095;0;79b;024146cccccccccc
31T111545096;0;7ac;024146cccccccccc
31T111545099;0;78b;037f011100000000
31T111545101;0;7aa;037f0111cccccccc
31T111545103;0;e9;0bf7ffff00369d1c
31T111545107;0;7a8;037f0111ffffffff
31T111545118;0;79c;037f0178cccccccc
31T111545119;0;78a;037f0178cccccccc
31T111545119;0;789;037f0178cccccccc
31T111545119;0;79e;037f0178cccccccc
31T111545119;0;7af;037f0178cccccccc
31T111545123;0;e9;57f8ffff00369d1c
31T111545144;0;e9;0af9ffff00369d1c
31T111545163;0;e9;eefaffff00349d1c
31T111545182;0;e9;b3fbffff00349d1c
31T111545203;0;e9;3efcffff00369d1c
31T111545223;0;e9;65fdffff00329d1c
31T111545243;0;e9;87feffff00349d1c
31T111545263;0;e9;86f0ffff00349d1c
31T111545282;0;e9;dbf1ffff00349d1c
31T111545303;0;e9;3af2ffff00309d1c
31T111545323;0;e9;61f3ffff00349d1c
31T111545344;0;e9;eaf4ffff00329d1c
31T111545363;0;e9;aff5ffff00309d30
31T111545382;0;e9;42f6ffff002e9d1c
31T111545403;0;e9;0df7ffff00329d1c
31T111545423;0;e9;52f8ffff00309d1c
31T111545443;0;e9;1ef9ffff002e9d1c
31T111545463;0;e9;ebfaffff00329d1c
31T111545483;0;e9;adfbffff00329d30
31T111545495;0;7ac;02415ccccccccccc
31T111545496;0;79b;02415ccccccccccc
31T111545499;0;78b;037f011100000000
31T111545502;0;7aa;037f0111cccccccc
31T111545503;0;e9;3bfcffff00309d1c
31T111545506;0;7a8;037f0111ffffffff
31T111545517;0;79c;037f0178cccccccc
31T111545517;0;78a;037f0178cccccccc
31T111545517;0;789;037f0178cccccccc
31T111545518;0;79e;037f0178cccccccc
31T111545518;0;7af;037f0178cccccccc
31T111545523;0;e9;65fdffff00329d1c
31T111545543;0;e9;90feffff002e9d1c
31T111545563;0;e9;91f0ffff002e9d1c
31T111545583;0;e9;def1ffff00329d1c
31T111545603;0;e9;39f2ffff00329d1c
31T111545623;0;e9;76f3ffff002e9d1c
31T111545643;0;e9;f8f4ffff002e9d1c
31T111545663;0;e9;b4f5ffff00309d1c
31T111545682;0;e9;42f6ffff002e9d1c
31T111545703;0;e9;b9f7ffff002e9d12
31T111545723;0;e9;52f8ffff00309d1c
31T111545743;0;e9;0ff9ffff00309d1c
31T111545763;0;e9;f9faffff002e9d1c
31T111545783;0;e9;a4fbffff002e9d1c
31T111545803;0;e9;3bfcffff00309d1c
31T111545823;0;e9;66fdffff00309d1c
31T111545843;0;e9;90feffff002e9d1c
31T111545863;0;e9;80f0ffff00309d1c
31T111545882;0;e9;ccf1ffff002e9d1c
31T111545895;0;79b;02415ecccccccccc
31T111545895;0;7ac;02415ecccccccccc
31T111545898;0;78b;037f011100000000
31T111545903;0;e9;3af2ffff00309d1c
31T111545907;0;7a8;037f0111ffffffff
31T111545912;0;7aa;037f0111cccccccc
31T111545923;0;e9;67f3ffff00309d1c
31T111545926;0;789;037f0178cccccccc
31T111545936;0;78a;037f0178cccccccc
31T111545937;0;79e;037f0178cccccccc
31T111545937;0;7af;037f0178cccccccc
31T111545943;0;e9;e3f4ffff002e9d30
31T111545946;0;79c;037f0178cccccccc
31T111545963;0;e9;a5f5ffff002e9d1c
31T111545983;0;e9;f5f6ffff00309d12
31T111546003;0;e9;1cf7ffff002c9d1c
31T111546023;0;e9;43f8ffff002e9d1c
31T111546043;0;e9;0cf9ffff00329d1c
31T111546063;0;e9;f9faffff002e9d1c
31T111546083;0;e9;a7fbffff002c9d1c
31T111546095;0;79b;024104cccccccccc
31T111546096;0;7ac;024104cccccccccc
31T111546098;0;78b;037f011100000000
31T111546103;0;e9;3bfcffff00309d1c
31T111546107;0;7a8;037f0111ffffffff
31T111546116;0;789;037f0178cccccccc
31T111546117;0;79e;037f0178cccccccc
31T111546122;0;7aa;037f0111cccccccc
31T111546123;0;e9;66fdffff00309d1c
31T111546126;0;79c;037f0178cccccccc
31T111546127;0;78a;037f0178cccccccc
31T111546127;0;7af;037f0178cccccccc
31T111546143;0;e9;90feffff002e9d1c
31T111546163;0;e9;80f0ffff00309d1c
31T111546182;0;e9;ccf1ffff002e9d1c
31T111546203;0;e9;28f2ffff002c9d1c
31T111546223;0;e9;67f3ffff00309d1c
31T111546243;0;e9;e9f4ffff00309d1c
31T111546263;0;e9;a5f5ffff002e9d1c
31T111546283;0;e9;53f6ffff00309d1c
31T111546303;0;e9;1ff7ffff002e9d1c
31T111546323;0;e9;43f8ffff002e9d1c
31T111546343;0;e9;1ef9ffff002e9d1c
31T111546363;0;e9;e8faffff00309d1c
31T111546382;0;e9;a4fbffff002e9d1c
31T111546403;0;e9;3bfcffff00309d1c
31T111546423;0;e9;66fdffff00309d1c
31T111546443;0;e9;90feffff002e9d1c
31T111546463;0;e9;37f0ffff002e9d12
31T111546483;0;e9;ccf1ffff002e9d1c
31T111546496;0;79b;024105cccccccccc
31T111546496;0;7ac;024105cccccccccc
31T111546498;0;78b;037f011100000000
31T111546503;0;e9;3af2ffff00309d1c
31T111546509;0;7a8;037f0111ffffffff
31T111546512;0;7aa;037f0111cccccccc
31T111546523;0;e9;76f3ffff002e9d1c
31T111546526;0;79c;037f0178cccccccc
31T111546527;0;7af;037f0178cccccccc
31T111546527;0;78a;037f0178cccccccc
31T111546527;0;79e;037f0178cccccccc
31T111546536;0;789;037f0178cccccccc
31T111546543;0;e9;e9f4ffff00309d1c
31T111546563;0;e9;b4f5ffff00309d1c
31T111546582;0;e9;59f6ffff002e9d30
31T111546603;0;e9;1ff7ffff002e9d1c
31T111546623;0;e9;52f8ffff00309d1c
31T111546643;0;e9;0ff9ffff00309d1c
31T111546663;0;e9;e4faffff002a9d30
31T111546683;0;e9;a4fbffff002e9d1c
31T111546703;0;e9;3bfcffff00309d1c
31T111546723;0;e9;74fdffff002c9d1c
31T111546743;0;e9;96feffff002a9d1c
31T111546763;0;e9;80f0ffff00309d1c
31T111546783;0;e9;cff1ffff002c9d1c
31T111546803;0;e9;30f2ffff002e9d30
31T111546823;0;e9;67f3ffff00309d1c
31T111546843;0;e9;fbf4ffff002c9d1c
31T111546863;0;e9;a6f5ffff002c9d1c
31T111546882;0;e9;53f6ffff00309d1c
31T111546895;0;7ac;02410acccccccccc
31T111546896;0;79b;02410acccccccccc
31T111546897;0;78b;037f011100000000
31T111546903;0;e9;1ff7ffff002e9d1c
31T111546903;0;7aa;037f0111cccccccc
31T111546907;0;7a8;037f0111ffffffff
31T111546917;0;79c;037f0178cccccccc
31T111546917;0;78a;037f0178cccccccc
31T111546918;0;79e;037f0178cccccccc
31T111546918;0;7af;037f0178cccccccc
31T111546923;0;e9;40f8ffff002c9d1c
31T111546936;0;789;037f0178cccccccc
31T111546943;0;e9;0ff9ffff00309d1c
31T111546963;0;e9;e8faffff00309d1c
31T111546983;0;e9;a7fbffff002c9d1c
31T111547003;0;e9;29fcffff002c9d1c
31T111547023;0;e9;66fdffff00309d1c
31T111547043;0;e9;90feffff002e9d1c
31T111547063;0;e9;91f0ffff002e9d1c
31T111547082;0;e9;ccf1ffff002e9d1c
31T111547103;0;e9;3af2ffff00309d1c
31T111547123;0;e9;75f3ffff002c9d1c
31T111547143;0;e9;f8f4ffff002e9d1c
31T111547163;0;e9;a6f5ffff002c9d1c
31T111547183;0;e9;42f6ffff002e9d1c
31T111547203;0;e9;1ff7ffff002e9d1c
31T111547223;0;e9;43f8ffff002e9d1c
31T111547243;0;e9;1ef9ffff002e9d1c
31T111547263;0;e9;fafaffff002c9d1c
31T111547283;0;e9;a4fbffff002e9d1c
31T111547296;0;7ac;02410bcccccccccc
31T111547296;0;79b;02410bcccccccccc
31T111547296;0;7aa;037f0111cccccccc
31T111547297;0;78b;037f011100000000
31T111547303;0;e9;29fcffff002c9d1c
31T111547306;0;7a8;037f0111ffffffff
31T111547320;0;79c;037f0178cccccccc
31T111547321;0;78a;037f0178cccccccc
31T111547321;0;789;037f0178cccccccc
31T111547321;0;7af;037f0178cccccccc
31T111547323;0;e9;74fdffff002c9d1c
31T111547326;0;79e;037f0178cccccccc
31T111547343;0;e9;90feffff002e9d1c
31T111547363;0;e9;91f0ffff002e9d1c
31T111547382;0;e9;cff1ffff002c9d1c
31T111547403;0;e9;2bf2ffff002e9d1c
31T111547423;0;e9;76f3ffff002e9d1c
31T111547443;0;e9;fbf4ffff002c9d1c
31T111547463;0;e9;a6f5ffff002c9d1c
31T111547483;0;e9;42f6ffff002e9d1c
31T111547503;0;e9;19f7ffff002a9d1c
31T111547523;0;e9;40f8ffff002c9d1c
31T111547543;0;e9;0ff9ffff00309d1c
31T111547563;0;e9;e8faffff00309d1c
31T111547583;0;e9;a2fbffff002a9d1c
31T111547603;0;e9;2afcffff002e9d1c
31T111547623;0;e9;77fdffff002e9d1c
31T111547643;0;e9;35feffff002c9d12
31T111547663;0;e9;92f0ffff002c9d1c
31T111547683;0;e9;ccf1ffff002e9d1c
31T111547695;0;79b;02410ccccccccccc
31T111547696;0;7ac;02410ccccccccccc
31T111547697;0;78b;037f011100000000
31T111547702;0;7aa;037f0111cccccccc
31T111547703;0;e9;28f2ffff002c9d1c
31T111547706;0;7a8;037f0111ffffffff
31T111547719;0;79c;037f0178cccccccc
31T111547719;0;78a;037f0178cccccccc
31T111547720;0;789;037f0178cccccccc
31T111547720;0;79e;037f0178cccccccc
31T111547720;0;7af;037f0178cccccccc
31T111547723;0;e9;76f3ffff002e9d1c
31T111547743;0;e9;e9f4ffff00309d1c
31T111547763;0;e9;a5f5ffff002e9d1c
31T111547783;0;e9;42f6ffff002e9d1c
31T111547803;0;e9;1ff7ffff002e9d1c
31T111547823;0;e9;43f8ffff002e9d1c
31T111547843;0;e9;0ff9ffff00309d1c
31T111547863;0;e9;e8faffff00309d1c
31T111547882;0;e9;a4fbffff002e9d1c
31T111547903;0;e9;3bfcffff00309d1c
31T111547923;0;e9;66fdffff00309d1c
31T111547943;0;e9;90feffff002e9d1c
31T111547963;0;e9;92f0ffff002c9d1c
31T111547983;0;e9;ddf1ffff00309d1c
31T111548003;0;e9;2bf2ffff002e9d1c
31T111548023;0;e9;76f3ffff002e9d1c
31T111548043;0;e9;e9f4ffff00309d1c
31T111548063;0;e9;acf5ffff00329d30
31T111548083;0;e9;59f6ffff002e9d30
31T111548095;0;7ac;02410dcccccccccc
31T111548096;0;79b;02410dcccccccccc
31T111548096;0;78b;037f011100000000
31T111548103;0;e9;04f7ffff002e9d30
31T111548103;0;7aa;037f0111cccccccc
31T111548106;0;7a8;037f0111ffffffff
31T111548120;0;79c;037f0178cccccccc
31T111548123;0;e9;43f8ffff002e9d1c
31T111548126;0;78a;037f0178cccccccc
31T111548126;0;789;037f0178cccccccc
31T111548127;0;79e;037f0178cccccccc
31T111548127;0;7af;037f0178cccccccc
31T111548143;0;e9;1ef9ffff002e9d1c
31T111548163;0;e9;5ffaffff002e9d12
31T111548183;0;e9;b5fbffff00309d1c
31T111548203;0;e9;3bfcffff00309d1c
31T111548223;0;e9;77fdffff002e9d1c
31T111548243;0;e9;90feffff002e9d1c
31T111548263;0;e9;9bf0ffff00309d30
31T111548283;0;e9;ccf1ffff002e9d1c
31T111548303;0;e9;3af2ffff00309d1c
31T111548323;0;e9;76f3ffff002e9d1c
31T111548343;0;e9;f8f4ffff002e9d1c
31T111548363;0;e9;a6f5ffff002c9d1c
31T111548383;0;e9;53f6ffff00309d1c
31T111548403;0;e9;1ff7ffff002e9d1c
31T111548423;0;e9;40f8ffff002c9d1c
31T111548443;0;e9;0ff9ffff00309d1c
31T111548463;0;e9;fafaffff002c9d1c
31T111548482;0;e9;a4fbffff002e9d1c
31T111548495;0;79b;02410fcccccccccc
31T111548496;0;78b;037f011100000000
31T111548496;0;7ac;02410fcccccccccc
31T111548503;0;e9;3bfcffff00309d1c
31T111548504;0;7aa;037f0111cccccccc
31T111548506;0;7a8;037f0111ffffffff
31T111548520;0;79c;037f0178cccccccc
31T111548520;0;78a;037f0178cccccccc
31T111548520;0;789;037f0178cccccccc
31T111548521;0;79e;037f0178cccccccc
31T111548521;0;7af;037f0178cccccccc
31T111548523;0;e9;7dfdffff00309d30
31T111548543;0;e9;90feffff002e9d1c
31T111548563;0;e9;80f0ffff00309d1c
31T111548582;0;e9;ccf1ffff002e9d1c
31T111548603;0;e9;3af2ffff00309d1c
31T111548623;0;e9;67f3ffff00309d1c
31T111548643;0;e9;eff4ffff00349d1c
31T111548663;0;e9;b4f5ffff00309d1c
31T111548682;0;e9;53f6ffff00309d1c
31T111548702;0;e9;0df7ffff00329d1c
31T111548723;0;e9;f7f8ffff00329d12
31T111548743;0;e9;0cf9ffff00329d1c
31T111548763;0;e9;ebfaffff00329d1c
31T111548782;0;e9;b6fbffff00329d1c
31T111548803;0;e9;2afcffff002e9d1c
31T111548823;0;e9;7efdffff00329d30
31T111548843;0;e9;82feffff00329d1c
31T111548863;0;e9;8af0ffff002e9d30
31T111548882;0;e9;ccf1ffff002e9d1c
31T111548895;0;79b;024110cccccccccc
31T111548896;0;7ac;024110cccccccccc
31T111548900;0;7aa;037f0111cccccccc
31T111548902;0;e9;3af2ffff00309d1c
31T111548906;0;7a8;037f0111ffffffff
31T111548919;0;789;037f0178cccccccc
31T111548919;0;7af;037f0178cccccccc
31T111548923;0;e9;64f3ffff00329d1c
31T111548926;0;79c;037f0178cccccccc
31T111548927;0;78a;037f0178cccccccc
31T111548927;0;79e;037f0178cccccccc
31T111548943;0;e9;f8f4ffff002e9d1c
31T111548963;0;e9;b4f5ffff00309d1c
31T111548982;0;e9;50f6ffff00329d1c
31T111549003;0;e9;0ef7ffff00309d1c
